Station Name,Street Address,City,ZIP,Station Phone,Access Days Time,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Latitude,Longitude,Date Last Confirmed,ID,Updated At,EV Connector Types,Facility Type,EV Pricing
S.Bourassa (Ste-Agathe)Ltee - Tesla Destination,680 rue Principale,Sainte-Agathe-des-Monts,J8C 1L3,819-326-1707  877-798-3752,24 hours daily,2,,Tesla Destination,46.04476,-74.271036,2020-11-03,116675,2021-06-07 17:08:43 UTC,TESLA,SHOPPING_CENTER,Free
METRO Marche de la Perade - Tesla Destination,185 Rue Principale,Sainte-Anne-de-la-Perade,G0X 2J0,418-325-2233  877-798-3752,24 hours daily,1,,Tesla Destination,46.417154,-72.733297,2020-11-03,116676,2021-06-07 17:08:43 UTC,TESLA,SHOPPING_CENTER,Free
Bibliotheque Gisele Pare - Tesla Destination,2550 Eugene Marsan,Sainte-Julienne,J0K 2T0,450-831-3811  877-798-3752,24 hours daily,2,,Tesla Destination,45.96306,-73.709999,2020-11-03,116677,2021-06-07 17:08:43 UTC,J1772 TESLA,MUNI_GOV,Free
Bureau d'accueil touristique de Saint-Elie-de-Caxton - Tesla Destination,52 Chemin des Loisirs,Saint-Elie-de-Caxton,G0X 2N0,819-221-2950  877-798-3752,24 hours daily,1,,Tesla Destination,46.485982,-72.960961,2020-11-03,116678,2021-06-07 17:08:43 UTC,TESLA,PAY_GARAGE,Free
Imperia Hotel and Suites Saint-Eustache - Tesla Destination,570 Rue Dubois,Saint-Eustache,J7P 0B3,450-472-3336  877-798-3752,24 hours daily; for customer use only; see front desk for access,2,,Tesla Destination,45.580911,-73.882478,2020-11-03,116679,2021-06-07 17:08:43 UTC,TESLA,HOTEL,Free
Comfort Inn & Suites St-Jerome - Tesla Destination,255-8 Rue de Martigny W,Saint-Jerome,J7Y 2G4,450-438-8000  877-798-3752,24 hours daily; for customer use only; see front desk for access,2,,Tesla Destination,45.780305,-74.007129,2020-11-03,116680,2021-06-07 17:08:43 UTC,J1772 TESLA,HOTEL,Free
Chaussures POP - Tesla Destination,101 21e Ave,Saint-Lin - Laurentides,J5M 2Y4,450-302-4022  877-798-3752,24 hours daily,1,,Tesla Destination,45.86169,-73.757919,2020-11-03,116681,2021-06-07 17:08:43 UTC,TESLA,SHOPPING_CENTER,Free
Trois Tilleuls Hotel & Spa - Tesla Destination,290 Rue Richelieu,Saint-Marc-sur-Richelieu,J0L 2E0,514-856-7787  877-798-3752,24 hours daily,1,,Tesla Destination,45.648109,-73.206033,2020-11-03,116682,2021-06-07 17:08:43 UTC,TESLA,HOTEL,Free
Manoir Saint-Sauveur - Tesla Destination,246 chemin du Lac-Millette,Saint-Sauveur,J0R 1R3,450-227-1811  877-798-3752,24 hours daily; for customer use only; see front desk for access,3,,Tesla Destination,45.890291,-74.153338,2020-11-03,116683,2021-06-07 17:08:43 UTC,TESLA,HOTEL,Free
M√âTRO: Le March√© St-Tite - Tesla Destination,621 Route 153,Saint-Tite,G0X 3H0,418-365-6115  877-798-3752,24 hours daily,1,,Tesla Destination,46.729265,-72.574599,2020-11-03,116684,2021-06-07 17:08:43 UTC,TESLA,SHOPPING_CENTER,Free
Station Blu Spa - Tesla Destination,593 QC-138,Saint-Tite-des-Caps,G0A 4J0,855-901-0707  877-798-3752,24 hours daily,2,,Tesla Destination,47.60227,-70.34836,2020-11-03,116685,2021-06-07 17:08:43 UTC,TESLA,HOTEL,Free
Les Restos chez Dany - Tesla Destination,108 Rue Commerciale,Saint-Victor,G0M 2B0,418-588-7000  877-798-3752,24 hours daily; for customer use only; see front desk for access,2,,Tesla Destination,46.146594,-70.905769,2020-11-03,116686,2021-06-07 17:08:43 UTC,TESLA,RESTAURANT,Free
La Cache a Maxime - Tesla Destination,265 Drouin,Scott,G0S 3G0,418-387-5060  877-798-3752,24 hours daily; for customer use only; see front desk for access,2,,Tesla Destination,46.506793,-71.055195,2020-11-03,116687,2021-06-07 17:08:43 UTC,TESLA,HOTEL,Free
Hotel Gouverneur Sept-lles - Tesla Destination,666 Boulevard Laure,Sept-Iles,G4R 1X9,418-962-7071  877-798-3752,24 hours daily; for customer use only; see front desk for access,3,,Tesla Destination,50.218016,-66.380065,2020-11-03,116688,2021-06-07 17:08:43 UTC,J1772 TESLA,HOTEL,Free
Digihub Shawinigan - Tesla Destination,1250 Avenue de la Station,Shawinigan,G9N 1W8,819-556-0389  877-798-3752,24 hours daily,1,,Tesla Destination,46.545878,-72.749241,2020-11-03,116689,2021-06-07 17:08:43 UTC,TESLA,OTHER,Free
Marc Cossette Inc. - Tesla Destination,1450 5e Ave,Shawinigan-Sud,G9P 1M3,819-536-2611  877-798-3752,24 hours daily,1,,Tesla Destination,46.523018,-72.749948,2020-11-03,116690,2021-06-07 17:08:43 UTC,TESLA,SHOPPING_CENTER,Free
Hotel Le Floral - Tesla Destination,1920 12th Ave N,Sherbrooke,J1E 4J6,855-564-6811  877-798-3752,24 hours daily; see front desk for access,1,,Tesla Destination,45.434101,-71.867696,2020-11-03,116691,2021-06-07 17:08:43 UTC,TESLA,HOTEL,Free
Auberge de la Rive - Tesla Destination,165 Chemin Sainte-Anne,Sorel,J3P 6J7,450-742-5691  877-798-3752,24 hours daily; for customer use only,2,,Tesla Destination,46.049463,-73.089725,2020-11-03,116692,2021-06-07 17:08:43 UTC,TESLA,HOTEL,Free
Club de golf St Georges - Tesla Destination,11450 90 E Rue,St Georges,G5Y 5C4,418-228-3250  877-798-3752,24 hours daily; for customer use only,2,,Tesla Destination,46.193325,-70.610729,2020-11-03,116693,2021-06-07 17:08:43 UTC,TESLA,REC_SPORTS_FACILITY,Free
"Auberge des Gallant Hotel, Restaurant & Spa - Tesla Destination",1171 chemin St-Henri,Ste-Marthe,J0P 1W0,800-641-4241  877-798-3752,24 hours daily,3,,Tesla Destination,45.428841,-74.334031,2020-11-03,116694,2021-06-07 17:08:43 UTC,J1772 TESLA,HOTEL,Free
Restaurant Aeropaul - Tesla Destination,2025 Rue de l'aeroport,St-Mathieu de Beloeil,J3G. 0C9,450-527-7272  877-798-3752,24 hours daily,3,,Tesla Destination,45.588045,-73.235601,2020-11-03,116695,2021-06-07 17:08:43 UTC,TESLA,RESTAURANT,Free
Motel et Camping Etchemin - Tesla Destination,2774 Boulevard Guillaume Couture,St-Romuald,G6W 7Y1,888-839-8799  877-798-3752,24 hours daily; see front desk for access,3,,Tesla Destination,46.762251,-71.216521,2020-11-03,116696,2021-06-07 17:08:43 UTC,J1772 TESLA,HOTEL,Free
Domaine & Vins Gelinas - Tesla Destination,257 Rang Saint-Francois,St-Severe,G0X 3B0,819-264-5511  877-798-3752,24 hours daily,1,,Tesla Destination,46.38041531,-72.9295323,2020-11-03,116697,2021-06-07 17:08:43 UTC,TESLA,BREWERY_DISTILLERY_WINERY,Free
Le Pleasant Hotel & Cafe - Tesla Destination,1 Pleasant,Sutton,J0E 2K0,888-538-6188  877-798-3752,24 hours daily; for customer use only; see front desk for access,2,,Tesla Destination,45.107036,-72.614702,2020-11-03,116698,2021-06-07 17:08:43 UTC,J1772 TESLA,HOTEL,Free
Sutton Town Hall - Tesla Destination,11 Rue Principale N,Sutton,J0E 2K0,450-538-2290  877-798-3752,24 hours daily,1,,Tesla Destination,45.107085,-72.615849,2020-11-03,116699,2021-06-07 17:08:43 UTC,TESLA,MUNI_GOV,Free
Mont Sutton - Tesla Destination,671 rue Maple,Sutton,J0E 2K0,866-538-2545  877-798-3752,24 hours daily; for customer use only,8,,Tesla Destination,45.105072,-72.561031,2020-11-03,116700,2021-06-07 17:08:43 UTC,J1772 TESLA,HOTEL,Free
Imperia Hotel & Suites Terrebonne - Tesla Destination,2935 boul de la piniere,Terrebonne,J6X 0A3,450-472-3336  877-798-3752,24 hours daily,2,,Tesla Destination,45.721114,-73.694299,2020-11-03,116701,2021-06-07 17:08:43 UTC,TESLA,HOTEL,Free
Golf Le Mirage - Tesla Destination,3737 chemin Martin,Terrebonne,J6X 0B2,450-477-7280  877-798-3752,24 hours daily; see valet for access,3,,Tesla Destination,45.735303,-73.72563,2020-11-03,116702,2021-06-07 17:08:43 UTC,TESLA,REC_SPORTS_FACILITY,Free
Archibald Trois-Rivieres - Tesla Destination,3965 rue Bellefeuille,Trois-Rivieres,G9A 6K8,819-519-7888  877-798-3752,24 hours daily,2,,Tesla Destination,46.328962,-72.564709,2020-11-03,116703,2021-06-07 17:08:43 UTC,J1772 TESLA,RESTAURANT,Free
Hotel Gouverneur Trois-Rivieres - Tesla Destination,975 Rue Hart,Trois-Rivieres,G9A 4S3,819-379-4550  877-798-3752,24 hours daily; for customer use only; see front desk for access,3,,Tesla Destination,46.344461,-72.54096,2020-11-03,116705,2021-06-07 17:08:43 UTC,J1772 TESLA,HOTEL,Free
Chateau-Vaudreuil Hotel & Suites - Tesla Destination,21700 Trans-Canada Hwy,Vaudreuil-Dorion,J7V 8P3,450-455-0955  877-798-3752,24 hours daily; for customer use only; see front desk for access,3,,Tesla Destination,45.416196,-74.012078,2020-11-03,116706,2021-06-07 17:08:43 UTC,TESLA,HOTEL,Free
Auberge West Brome - Tesla Destination,128 QC-139,West Brome,J0E 2P0,450-266-7552  877-798-3752,24 hours daily; for customer use only,9,,Tesla Destination,45.178421,-72.662831,2020-11-03,116708,2021-06-07 17:08:43 UTC,J1772 TESLA,HOTEL,Free
The Pilgrim Inn - Tesla Destination,310 College Dr,Caronport,S0H 0S0,877-355-5002  877-798-3752,24 hours daily; for customer use only; see front desk for access,1,,Tesla Destination,50.457937,-105.813792,2020-11-03,116709,2021-06-07 17:08:43 UTC,TESLA,INN,Free
Fort Qu'Appelle Museum - Tesla Destination,198 Bay Ave N,Fort Qu'Appelle,S0G 1S0,306-332-5266  877-798-3752,24 hours daily,2,,Tesla Destination,50.771262,-103.798108,2020-11-03,116710,2021-06-07 17:08:43 UTC,J1772 TESLA,MUNI_GOV,Free
DoubleTree by Hilton Hotel Regina - Tesla Destination,1975 Broad St,Regina,S4P 1Y2,306-525-6767  877-798-3752,24 hours daily,2,,Tesla Destination,50.447545,-104.606106,2020-11-03,116711,2021-06-07 17:08:43 UTC,J1772 TESLA,HOTEL,Free
Best Western Seven Oaks Inn Regina - Tesla Destination,777 Albert St,Regina,S4R 1A5,306-757-0121  877-798-3752,24 hours daily; for customer use only,1,,Tesla Destination,50.465668,-104.616754,2020-11-03,116712,2021-06-07 17:08:43 UTC,TESLA,HOTEL,Free
Town of Shaunavon - Tesla Destination,7 Ave,Shaunavon,S0N 2M0,306-297-2605  877-798-3752,24 hours daily,3,,Tesla Destination,49.651266,-108.412919,2020-11-03,116713,2021-06-07 17:08:43 UTC,J1772 TESLA,MUNI_GOV,Free
JLR RICHMOND PUBLIC DC 24 KW,5680 Parkwood Crescent,Richmond,V6V 0B5,888-758-4389,24 hours daily,,1,ChargePoint Network,49.173708,-123.075284,2022-07-12,117549,2022-07-12 01:11:25 UTC,J1772COMBO,,
County of Simcoe - Museum,1151 Highway 26,Minesing,L9X 0Z7,855-900-7584,24 hours daily,,1,Greenlots,44.444431,-79.748559,2022-07-12,118055,2022-07-12 01:58:13 UTC,CHADEMO J1772COMBO,,
Audi Hamilton,1215 Upper James St,Hamilton,L9C 3B2,905-387-2834,Dealership business hours; access code required,,1,Non-Networked,43.215631,-79.887013,2022-02-10,121558,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,CAR_DEALER,Free
UFV EV STATION UFV AB LOT 6 DC,33844 King Rd,Abbotsford,V2S 7M8,888-758-4389,24 hours daily,,1,ChargePoint Network,49.029389,-122.285215,2022-07-12,121702,2022-07-12 01:05:38 UTC,CHADEMO J1772COMBO,,
Marlin Chevrolet,2145 rue Frank-Carrel,Quebec,G1N 2G2,418-688-1241,7:30am-5pm M-F; for client use only,,1,Non-Networked,46.794686,-71.277558,2020-04-10,122185,2022-04-28 20:01:31 UTC,J1772COMBO,CAR_DEALER,Free
Carrefour Sante Globale - Tesla Supercharger,2381 Rue Principale Ouest,Magog,J1X 0J4,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,45.281273,-72.185744,2021-10-11,122250,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
CF Carrefour Laval - Tesla Supercharger,3035 Boulevard le Carrefour,Laval,H7T 1C8,877-798-3752,24 hours daily; for Tesla use only,,20,Tesla,45.570344,-73.747582,2021-10-11,122251,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
CF Fairview Pointe-Claire - Tesla Supercharger,6801 Trans-Canada Highway,Pointe-Claire,H9R 5J2,877-798-3752,24 hours daily; for Tesla use only,,20,Tesla,45.464201,-73.8281,2021-10-11,122252,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
CF Lime Ridge - Tesla Supercharger,999 Upper Wentworth Street,Hamilton,L9A 4X5,877-798-3752,24 hours daily; for Tesla use only,,20,Tesla,43.216698,-79.86401,2021-10-11,122253,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
CF Markville Shopping Centre - Tesla Supercharger,5000 Highway 7,Markham,L3R 4M9,877-798-3752,24 hours daily; for Tesla use only,,20,Tesla,43.867494,-79.285718,2021-10-11,122254,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
CF Rideau Centre - Tesla Supercharger,50 Rideau Suite #300,Ottawa,K1N 9J7,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,45.426387,-75.690794,2021-10-11,122255,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
CF Sherway Gardens - Tesla Supercharger,25 The West Mall,Etobicoke,M9C 1B8,877-798-3752,24 hours daily; for Tesla use only,,20,Tesla,43.613938,-79.55414,2021-10-11,122256,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
CF Toronto Eaton Centre - Tesla Supercharger,220 Yonge Street,Toronto,M5B 2H1,877-798-3752,24 hours daily; for Tesla use only,,16,Tesla,43.655596,-79.382963,2021-10-11,122257,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
CF Waterfront Centre - Tesla Supercharger,200 Burrard Street,Vancouver,V6C 3L6,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,49.287778,-123.115489,2021-10-11,122258,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Crosslron Mills - Tesla Supercharger,261055 Crossiron Blvd,Rocky View,T4A OG3,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,51.204042,-113.989658,2021-10-11,122263,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Guildford Town Centre - Tesla Supercharger,10355 152 Street,Surrey,V3R 7C1,877-798-3752,24 hours daily; for Tesla use only,,20,Tesla,49.192336,-122.806141,2021-10-11,122267,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Hôtel Universel - Tesla Supercharger,311 Boulevard de l'Hôtel de Ville,Rivière-du-Loup,G5R 5S4,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,47.82017,-69.558776,2021-10-11,122268,2021-11-04 18:37:47 UTC,TESLA,HOTEL,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Halte 174 - Tesla Supercharger,14 Rue Sainte Anne,Yamachiche,G0X 3L0,877-798-3752,24 hours daily; for Tesla use only,,10,Tesla,46.26221,-72.876971,2021-10-11,122269,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Hope Hotel - Tesla Supercharger,830-840 Fraser Ave,Hope,V0X 1L0,877-798-3752,24 hours daily; for Tesla use only,,10,Tesla,49.378355,-121.442633,2021-10-11,122274,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Irving Oil - Tesla Supercharger,170 Aulac Road,Aulac,E4L 2X2,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,45.871365,-64.280266,2021-10-11,122276,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Irving Oil - Tesla Supercharger,382 Rue Saint Jean,Saint Leonard,E7E 2B6,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,47.168758,-67.918038,2021-10-11,122277,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Irving Oil - Tesla Supercharger,415 Nevers Road,Waasis,E3B 9E1,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,45.851693,-66.560627,2021-10-11,122278,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Kamloops Visitor Center - Tesla Supercharger,1290 Trans-Canada Hwy,Kamloops,V2C 6R3,877-798-3752,24 hours daily; for Tesla use only,,6,Tesla,50.655257,-120.368307,2021-10-11,122280,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
La Ferme - Tesla Supercharger,50 Rue de la Ferme,Baie-Saint-Paul,G3ZOG2,877-798-3752,24 hours daily; for Tesla use only,,12,Tesla,47.435862,-70.506317,2021-10-11,122284,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Madrid 2.0 - Tesla Supercharger,180 Rang du Moulin Rouge,Saint-Léonard-d'Aston,J0C 1M0,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,46.05841,-72.313145,2021-10-11,122286,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Mapleview Centre - Tesla Supercharger,900 Maple Avenue,Burlington,L7S 2J8,877-798-3752,24 hours daily; for Tesla use only,,16,Tesla,43.326276,-79.822231,2021-10-11,122287,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Meadowvale - Tesla Supercharger,3155 Argentia Road,Mississauga,L5N 8E1,877-798-3752,24 hours daily; for Tesla use only,,16,Tesla,43.598406,-79.786219,2021-10-11,122288,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Metro Casselman - Tesla Supercharger,21 Richer Close,Casselman,K0A 1M0,877-798-3752,24 hours daily; for Tesla use only,,12,Tesla,45.30471,-75.081805,2021-10-11,122294,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Place Vertu Shopping Centre - Tesla Supercharger,3131 Cote Vertu Boulevard,Saint-Laurent,H4R 1Y8,877-798-3752,24 hours daily; for Tesla use only,,12,Tesla,45.500429,-73.707966,2021-10-11,122299,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Quartier DIX30 - Tesla Supercharger,6000 Boulevard Rome,Brossard,J4Y 0B6,877-798-3752,24 hours daily; for Tesla use only,,12,Tesla,45.442023,-73.440894,2021-10-11,122301,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Quinte Mall - Tesla Supercharger,390 North Front Street,Belleville,K8P 3E1,877-798-3752,24 hours daily; for Tesla use only,,20,Tesla,44.187864,-77.398877,2021-10-11,122302,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
SmartCentre Mascouche - Tesla Supercharger,155 Montée Masson,Mascouche,J7K 3B4,877-798-3752,24 hours daily; for Tesla use only,,16,Tesla,45.723296,-73.618624,2021-10-11,122313,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
SmartCentres Barrie North - Tesla Supercharger,450 Bayfield St,Barrie,L4M 5A2,877-798-3752,24 hours daily; for Tesla use only,,20,Tesla,44.410803,-79.709357,2021-10-11,122314,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
SmartCentres Cambridge - Tesla Supercharger,22 Pinebush Road,Cambridge,N1R 8K5,877-798-3752,24 hours daily; for Tesla use only,,16,Tesla,43.408785,-80.325434,2021-10-11,122315,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
SmartCentres Markham Woodside - Tesla Supercharger,3075 Highway 7,Markham,L3R 5Y5,877-798-3752,24 hours daily; for Tesla use only,,20,Tesla,43.850229,-79.353535,2021-10-11,122316,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
SmartCentres Owen Sound - Tesla Supercharger,1555 18th Avenue East,Owen Sound,N4K 6Y3,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,44.574169,-80.912222,2021-10-11,122317,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
SmartCentres Sudbury - Tesla Supercharger,2416 Long Lake Rd,Sudbury,P3E 0C5,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,46.440506,-81.004739,2021-10-11,122318,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Southgate Centre - Tesla Supercharger,5015 111 St NW,Edmonton,T6H 4M6,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,53.486557,-113.515102,2021-10-11,122320,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
St. Romuald Plaza - Tesla Supercharger,1040-1042 1060 de Ia Rive Sud Boulevard,Levis,6W5 5M6,877-798-3752,24 hours daily; for Tesla use only,,10,Tesla,46.730319,-71.26823,2021-10-11,122321,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
The Best Western Plus Kelowna Hotel & Suites - Tesla Supercharger,2402 Hwy 97 N,Kelowna,V1X 4J1,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,49.885799,-119.429277,2021-10-11,122327,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
The Fairmont Chateau Whistler - Tesla Supercharger,4599 Chateau Boulevard,Whistler,V0N 1B4,877-798-3752,24 hours daily; for Tesla use only,,10,Tesla,50.117555,-122.944756,2021-10-11,122330,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
